14:07:39.1720 [INFO] uart5: [output] CANTRIP> [ssynthetic_random_alloc 42 1000 48 latency next_fit
14:07:39.1721 [INFO] uart5: [virt: 34.28s (+14.8ms)] CANTRIP> [ssynthetic_random_alloc 42 1000 48 latency next_fit
14:07:39.1734 [INFO] uart5: [output] Begin synthetic workload!
14:07:39.1735 [INFO] uart5: [virt:  34.28s (+0.2ms)] Begin synthetic workload!
14:07:39.1851 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 16384, 'slab resets': 0,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 16384, 'obj-in-use': 1, 'instruction count': 427478, 'allocation': true}
14:07:53.9083 [INFO] uart5: [virt:  34.71s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 977536, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 124256, 'obj-in-use': 39, 'instruction count': 1537, 'allocation': false}
14:07:53.9626 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 977536, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 124240, 'obj-in-use': 38, 'instruction count': 1517, 'allocation': false}
14:07:53.9677 [INFO] uart5: [virt:  34.71s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 977536, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 124240, 'obj-in-use': 38, 'instruction count': 1517, 'allocation': false}
14:07:54.0158 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 977536, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 123728, 'obj-in-use': 37, 'instruction count': 3003, 'allocation': false}
14:07:54.0160 [INFO] uart5: [virt:  34.71s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 977536, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 123728, 'obj-in-use': 37, 'instruction count': 3003, 'allocation': false}
14:07:54.0689 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 977536, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 90960, 'obj-in-use': 29, 'instruction count': 11371, 'allocation': false}
14:07:54.0690 [INFO] uart5: [virt:  34.71s (+0.8ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 977536, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 90960, 'obj-in-use': 29, 'instruction count': 11371, 'allocation': false}
14:07:54.1342 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 978048, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 91472, 'obj-in-use': 30, 'instruction count': 1581, 'allocation': true}
14:07:54.1343 [INFO] uart5: [virt:  34.72s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 978048, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 91472, 'obj-in-use': 30, 'instruction count': 1581, 'allocation': true}
14:07:54.1977 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 978048, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 87376, 'obj-in-use': 29, 'instruction count': 1551, 'allocation': false}
14:07:54.1979 [INFO] uart5: [virt:  34.72s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 978048, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 87376, 'obj-in-use': 29, 'instruction count': 1551, 'allocation': false}
14:07:54.2588 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 978048, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 87360, 'obj-in-use': 28, 'instruction count': 1507, 'allocation': false}
14:07:54.2590 [INFO] uart5: [virt:  34.72s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 978048, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 87360, 'obj-in-use': 28, 'instruction count': 1507, 'allocation': false}
14:07:54.3149 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 978304, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 87616, 'obj-in-use': 29, 'instruction count': 1555, 'allocation': true}
14:07:54.3150 [INFO] uart5: [virt:  34.72s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 978304, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 87616, 'obj-in-use': 29, 'instruction count': 1555, 'allocation': true}
14:07:54.3718 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 978304, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 87104, 'obj-in-use': 28, 'instruction count': 1527, 'allocation': false}
14:07:54.3720 [INFO] uart5: [virt:  34.72s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 978304, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 87104, 'obj-in-use': 28, 'instruction count': 1527, 'allocation': false}
14:07:54.4330 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 978816, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 87616, 'obj-in-use': 29, 'instruction count': 1634, 'allocation': true}
14:07:54.4331 [INFO] uart5: [virt:  34.72s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 978816, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 87616, 'obj-in-use': 29, 'instruction count': 1634, 'allocation': true}
14:07:54.5023 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 978816, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 87104, 'obj-in-use': 28, 'instruction count': 1299, 'allocation': false}
14:07:54.5025 [INFO] uart5: [virt:  34.72s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 978816, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 87104, 'obj-in-use': 28, 'instruction count': 1299, 'allocation': false}
14:07:54.5611 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 978848, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 87136, 'obj-in-use': 29, 'instruction count': 1629, 'allocation': true}
14:07:54.5612 [INFO] uart5: [virt:  34.72s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 978848, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 87136, 'obj-in-use': 29, 'instruction count': 1629, 'allocation': true}
14:07:54.6149 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 982944, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 91232, 'obj-in-use': 30, 'instruction count': 1593, 'allocation': true}
14:07:54.6150 [INFO] uart5: [virt:  34.72s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 982944, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 91232, 'obj-in-use': 30, 'instruction count': 1593, 'allocation': true}
14:07:54.6690 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 982944, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 91216, 'obj-in-use': 29, 'instruction count': 1513, 'allocation': false}
14:07:54.6691 [INFO] uart5: [virt:  34.72s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 982944, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 91216, 'obj-in-use': 29, 'instruction count': 1513, 'allocation': false}
14:07:54.7373 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 987040, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 95312, 'obj-in-use': 30, 'instruction count': 1605, 'allocation': true}
14:07:54.7374 [INFO] uart5: [virt:  34.72s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 987040, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 95312, 'obj-in-use': 30, 'instruction count': 1605, 'allocation': true}
14:07:54.7905 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 987056, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 95328, 'obj-in-use': 31, 'instruction count': 1614, 'allocation': true}
14:07:54.7907 [INFO] uart5: [virt:  34.72s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 987056, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 95328, 'obj-in-use': 31, 'instruction count': 1614, 'allocation': true}
14:07:54.8466 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 987088, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 95360, 'obj-in-use': 32, 'instruction count': 1629, 'allocation': true}
14:07:54.8467 [INFO] uart5: [virt:  34.72s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 987088, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 95360, 'obj-in-use': 32, 'instruction count': 1629, 'allocation': true}
14:07:54.9028 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 987088, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 95344, 'obj-in-use': 31, 'instruction count': 1527, 'allocation': false}
14:07:54.9029 [INFO] uart5: [virt:  34.72s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 987088, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 95344, 'obj-in-use': 31, 'instruction count': 1527, 'allocation': false}
14:07:54.9559 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 987104, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 95360, 'obj-in-use': 32, 'instruction count': 1628, 'allocation': true}
14:07:54.9559 [INFO] uart5: [virt:  34.72s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 987104, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 95360, 'obj-in-use': 32, 'instruction count': 1628, 'allocation': true}
14:07:55.0050 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 987360, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 95616, 'obj-in-use': 33, 'instruction count': 1768, 'allocation': true}
14:07:55.0051 [INFO] uart5: [virt:  34.72s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 987360, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 95616, 'obj-in-use': 33, 'instruction count': 1768, 'allocation': true}
14:07:55.0587 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 987360, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 91520, 'obj-in-use': 32, 'instruction count': 1579, 'allocation': false}
14:07:55.0589 [INFO] uart5: [virt:  34.72s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 987360, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 91520, 'obj-in-use': 32, 'instruction count': 1579, 'allocation': false}
14:07:55.1122 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 987376, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 91536, 'obj-in-use': 33, 'instruction count': 1606, 'allocation': true}
14:07:55.1124 [INFO] uart5: [virt:  34.73s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 987376, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 91536, 'obj-in-use': 33, 'instruction count': 1606, 'allocation': true}
14:07:55.1711 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 988400, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 92560, 'obj-in-use': 34, 'instruction count': 2344, 'allocation': true}
14:07:55.1712 [INFO] uart5: [virt:  34.73s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 988400, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 92560, 'obj-in-use': 34, 'instruction count': 2344, 'allocation': true}
14:07:55.2249 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 992496, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 96656, 'obj-in-use': 35, 'instruction count': 1597, 'allocation': true}
14:07:55.2251 [INFO] uart5: [virt:  34.73s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 992496, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 96656, 'obj-in-use': 35, 'instruction count': 1597, 'allocation': true}
14:07:55.2884 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 992752, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 96912, 'obj-in-use': 36, 'instruction count': 1628, 'allocation': true}
14:07:55.2885 [INFO] uart5: [virt: 34.74s (+10.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 992752, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 96912, 'obj-in-use': 36, 'instruction count': 1628, 'allocation': true}
14:07:55.3391 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 992752, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 96656, 'obj-in-use': 35, 'instruction count': 1395, 'allocation': false}
14:07:55.3392 [INFO] uart5: [virt:  34.74s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 992752, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 96656, 'obj-in-use': 35, 'instruction count': 1395, 'allocation': false}
14:07:55.3891 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 992784, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 96688, 'obj-in-use': 36, 'instruction count': 1631, 'allocation': true}
14:07:55.3893 [INFO] uart5: [virt:  34.74s (+0.5ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 992784, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 96688, 'obj-in-use': 36, 'instruction count': 1631, 'allocation': true}
14:07:55.4454 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 992784, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 96672, 'obj-in-use': 35, 'instruction count': 1511, 'allocation': false}
14:07:55.4488 [INFO] uart5: [virt:  34.74s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 992784, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 96672, 'obj-in-use': 35, 'instruction count': 1511, 'allocation': false}
14:07:55.5049 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 992784, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 96416, 'obj-in-use': 34, 'instruction count': 7289, 'allocation': false}
14:07:55.5049 [INFO] uart5: [virt:  34.74s (+0.7ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 992784, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 96416, 'obj-in-use': 34, 'instruction count': 7289, 'allocation': false}
14:07:55.5576 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 992784, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 96160, 'obj-in-use': 33, 'instruction count': 1395, 'allocation': false}
14:07:55.5577 [INFO] uart5: [virt:  34.74s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 992784, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 96160, 'obj-in-use': 33, 'instruction count': 1395, 'allocation': false}
14:07:55.6127 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 992800, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 96176, 'obj-in-use': 34, 'instruction count': 1602, 'allocation': true}
14:07:55.6128 [INFO] uart5: [virt:  34.74s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 992800, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 96176, 'obj-in-use': 34, 'instruction count': 1602, 'allocation': true}
14:07:55.6685 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 992800, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 96160, 'obj-in-use': 33, 'instruction count': 1505, 'allocation': false}
14:07:55.6686 [INFO] uart5: [virt:  34.74s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 992800, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 96160, 'obj-in-use': 33, 'instruction count': 1505, 'allocation': false}
14:07:55.7219 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 996896, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 100256, 'obj-in-use': 34, 'instruction count': 1593, 'allocation': true}
14:07:55.7220 [INFO] uart5: [virt:  34.74s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 996896, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 100256, 'obj-in-use': 34, 'instruction count': 1593, 'allocation': true}
14:07:55.7744 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 996912, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 100272, 'obj-in-use': 35, 'instruction count': 1640, 'allocation': true}
14:07:55.7745 [INFO] uart5: [virt:  34.74s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 996912, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 100272, 'obj-in-use': 35, 'instruction count': 1640, 'allocation': true}
14:07:55.8268 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 996912, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 96176, 'obj-in-use': 34, 'instruction count': 1555, 'allocation': false}
14:07:55.8269 [INFO] uart5: [virt:  34.74s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 996912, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 96176, 'obj-in-use': 34, 'instruction count': 1555, 'allocation': false}
14:07:55.8810 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 996928, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 96192, 'obj-in-use': 35, 'instruction count': 1555, 'allocation': true}
14:07:55.8811 [INFO] uart5: [virt:  34.74s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 996928, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 96192, 'obj-in-use': 35, 'instruction count': 1555, 'allocation': true}
14:07:55.9382 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 996928, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 59328, 'obj-in-use': 26, 'instruction count': 12537, 'allocation': false}
14:07:55.9384 [INFO] uart5: [virt:  34.74s (+0.7ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 996928, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 59328, 'obj-in-use': 26, 'instruction count': 12537, 'allocation': false}
14:07:56.0027 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::{'bytes requested': 996944, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 59344, 'obj-in-use': 27, 'instruction count': 1602, 'allocation': true}
14:07:56.0028 [INFO] uart5: [virt:  34.74s (+0.6ms)] cantrip_memory_manager::memory_manager::{'bytes requested': 996944, 'slab resets': 8,'untyped_too_small': 0, 'oom': 0, 'bytes in-use': 59344, 'obj-in-use': 27, 'instruction count': 1602, 'allocation': true}
