11:14:10.6901 [INFO] uart5: [output] CANTRIP> [ssynthetic_random_alloc 42 1000 64 latency next_fit
11:14:10.6902 [INFO] uart5: [virt: 24.21s (+17.7ms)] CANTRIP> [ssynthetic_random_alloc 42 1000 64 latency next_fit
11:14:10.6915 [INFO] uart5: [output] Begin synthetic workload!
11:14:10.6916 [INFO] uart5: [virt:  24.21s (+0.2ms)] Begin synthetic workload!
11:14:10.7021 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 16384, 'obj-in-use': 1, 'instruction count': 424541, 'allocation': true}
11:14:21.9821 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 16, 'obj-in-use': 1, 'instruction count': 1443, 'allocation': false}
11:14:21.9823 [INFO] uart5: [virt:  24.67s (+0.4ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 16, 'obj-in-use': 1, 'instruction count': 1443, 'allocation': false}
11:14:22.0196 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1276, 'allocation': false}
11:14:22.0197 [INFO] uart5: [virt:  24.67s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1276, 'allocation': false}
11:14:22.0568 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 4096, 'obj-in-use': 1, 'instruction count': 9099, 'allocation': true}
11:14:22.0569 [INFO] uart5: [virt:  24.67s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 4096, 'obj-in-use': 1, 'instruction count': 9099, 'allocation': true}
11:14:22.0883 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 64446, 'allocation': false}
11:14:22.0884 [INFO] uart5: [virt:  24.67s (+1.1ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 64446, 'allocation': false}
11:14:22.1151 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 32, 'obj-in-use': 1, 'instruction count': 4786, 'allocation': true}
11:14:22.1153 [INFO] uart5: [virt:  24.67s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 32, 'obj-in-use': 1, 'instruction count': 4786, 'allocation': true}
11:14:22.1479 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1279, 'allocation': false}
11:14:22.1480 [INFO] uart5: [virt:  24.67s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1279, 'allocation': false}
11:14:22.1775 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 16, 'obj-in-use': 1, 'instruction count': 1669, 'allocation': true}
11:14:22.1776 [INFO] uart5: [virt:  24.67s (+0.4ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 16, 'obj-in-use': 1, 'instruction count': 1669, 'allocation': true}
11:14:22.2059 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1256, 'allocation': false}
11:14:22.2059 [INFO] uart5: [virt:  24.67s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1256, 'allocation': false}
11:14:22.2357 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 16, 'obj-in-use': 1, 'instruction count': 1695, 'allocation': true}
11:14:22.2359 [INFO] uart5: [virt:  24.67s (+0.4ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 16, 'obj-in-use': 1, 'instruction count': 1695, 'allocation': true}
11:14:22.2671 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 32, 'obj-in-use': 2, 'instruction count': 1600, 'allocation': true}
11:14:22.2672 [INFO] uart5: [virt:  24.68s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 32, 'obj-in-use': 2, 'instruction count': 1600, 'allocation': true}
11:14:22.2994 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 16, 'obj-in-use': 1, 'instruction count': 1388, 'allocation': false}
11:14:22.2995 [INFO] uart5: [virt:  24.68s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 16, 'obj-in-use': 1, 'instruction count': 1388, 'allocation': false}
11:14:22.3310 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 48, 'obj-in-use': 2, 'instruction count': 1627, 'allocation': true}
11:14:22.3310 [INFO] uart5: [virt:  24.68s (+0.4ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 48, 'obj-in-use': 2, 'instruction count': 1627, 'allocation': true}
11:14:22.3591 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 64, 'obj-in-use': 3, 'instruction count': 1600, 'allocation': true}
11:14:22.3592 [INFO] uart5: [virt:  24.68s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 64, 'obj-in-use': 3, 'instruction count': 1600, 'allocation': true}
11:14:22.3876 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 4160, 'obj-in-use': 4, 'instruction count': 1591, 'allocation': true}
11:14:22.3878 [INFO] uart5: [virt:  24.68s (+0.4ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 4160, 'obj-in-use': 4, 'instruction count': 1591, 'allocation': true}
11:14:22.4222 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 64, 'obj-in-use': 3, 'instruction count': 1464, 'allocation': false}
11:14:22.4223 [INFO] uart5: [virt:  24.68s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 64, 'obj-in-use': 3, 'instruction count': 1464, 'allocation': false}
11:14:22.4503 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 32, 'obj-in-use': 2, 'instruction count': 1539, 'allocation': false}
11:14:22.4504 [INFO] uart5: [virt:  24.68s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 32, 'obj-in-use': 2, 'instruction count': 1539, 'allocation': false}
11:14:22.4770 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 48, 'obj-in-use': 3, 'instruction count': 1626, 'allocation': true}
11:14:22.4771 [INFO] uart5: [virt:  24.68s (+0.4ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 48, 'obj-in-use': 3, 'instruction count': 1626, 'allocation': true}
11:14:22.5071 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 32, 'obj-in-use': 2, 'instruction count': 1440, 'allocation': false}
11:14:22.5072 [INFO] uart5: [virt:  24.68s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 32, 'obj-in-use': 2, 'instruction count': 1440, 'allocation': false}
11:14:22.5339 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 16, 'obj-in-use': 1, 'instruction count': 1374, 'allocation': false}
11:14:22.5339 [INFO] uart5: [virt:  24.68s (+0.4ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 16, 'obj-in-use': 1, 'instruction count': 1374, 'allocation': false}
11:14:22.5660 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 528, 'obj-in-use': 2, 'instruction count': 1553, 'allocation': true}
11:14:22.5660 [INFO] uart5: [virt:  24.68s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 528, 'obj-in-use': 2, 'instruction count': 1553, 'allocation': true}
11:14:22.5972 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 16, 'obj-in-use': 1, 'instruction count': 1304, 'allocation': false}
11:14:22.5973 [INFO] uart5: [virt:  24.68s (+0.4ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 16, 'obj-in-use': 1, 'instruction count': 1304, 'allocation': false}
11:14:22.6248 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 32, 'obj-in-use': 2, 'instruction count': 1626, 'allocation': true}
11:14:22.6249 [INFO] uart5: [virt:  24.68s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 32, 'obj-in-use': 2, 'instruction count': 1626, 'allocation': true}
11:14:22.6533 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 16, 'obj-in-use': 1, 'instruction count': 1440, 'allocation': false}
11:14:22.6535 [INFO] uart5: [virt:  24.68s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 16, 'obj-in-use': 1, 'instruction count': 1440, 'allocation': false}
11:14:22.6809 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1256, 'allocation': false}
11:14:22.6810 [INFO] uart5: [virt:  24.68s (+0.4ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1256, 'allocation': false}
11:14:22.7138 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 28672, 'obj-in-use': 7, 'instruction count': 9492, 'allocation': true}
11:14:22.7139 [INFO] uart5: [virt:  24.68s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 28672, 'obj-in-use': 7, 'instruction count': 9492, 'allocation': true}
11:14:22.7440 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 29184, 'obj-in-use': 8, 'instruction count': 1640, 'allocation': true}
11:14:22.7441 [INFO] uart5: [virt:  24.68s (+0.6ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 29184, 'obj-in-use': 8, 'instruction count': 1640, 'allocation': true}
11:14:22.7750 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 512, 'obj-in-use': 1, 'instruction count': 8828, 'allocation': false}
11:14:22.7750 [INFO] uart5: [virt:  24.68s (+0.6ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 512, 'obj-in-use': 1, 'instruction count': 8828, 'allocation': false}
11:14:22.8030 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 9232, 'allocation': false}
11:14:22.8054 [INFO] uart5: [virt:  24.68s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 9232, 'allocation': false}
11:14:22.8340 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 16, 'obj-in-use': 1, 'instruction count': 25003, 'allocation': true}
11:14:22.8342 [INFO] uart5: [virt:  24.68s (+0.7ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 16, 'obj-in-use': 1, 'instruction count': 25003, 'allocation': true}
11:14:22.8673 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 528, 'obj-in-use': 2, 'instruction count': 1553, 'allocation': true}
11:14:22.8673 [INFO] uart5: [virt:  24.68s (+0.4ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 528, 'obj-in-use': 2, 'instruction count': 1553, 'allocation': true}
11:14:22.9007 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 512, 'obj-in-use': 1, 'instruction count': 1272, 'allocation': false}
11:14:22.9008 [INFO] uart5: [virt:  24.69s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 512, 'obj-in-use': 1, 'instruction count': 1272, 'allocation': false}
11:14:22.9373 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 4608, 'obj-in-use': 2, 'instruction count': 1591, 'allocation': true}
11:14:22.9374 [INFO] uart5: [virt:  24.69s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 4608, 'obj-in-use': 2, 'instruction count': 1591, 'allocation': true}
11:14:22.9683 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 4640, 'obj-in-use': 3, 'instruction count': 1639, 'allocation': true}
11:14:22.9684 [INFO] uart5: [virt:  24.69s (+0.4ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 4640, 'obj-in-use': 3, 'instruction count': 1639, 'allocation': true}
11:14:22.9998 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 4656, 'obj-in-use': 4, 'instruction count': 1600, 'allocation': true}
11:14:22.9999 [INFO] uart5: [virt:  24.69s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 4656, 'obj-in-use': 4, 'instruction count': 1600, 'allocation': true}
11:14:23.0317 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 4624, 'obj-in-use': 3, 'instruction count': 1539, 'allocation': false}
11:14:23.0318 [INFO] uart5: [virt:  24.69s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 4624, 'obj-in-use': 3, 'instruction count': 1539, 'allocation': false}
11:14:23.0615 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 4112, 'obj-in-use': 2, 'instruction count': 1362, 'allocation': false}
11:14:23.0616 [INFO] uart5: [virt:  24.69s (+0.4ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 4112, 'obj-in-use': 2, 'instruction count': 1362, 'allocation': false}
11:14:23.0894 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 12304, 'obj-in-use': 3, 'instruction count': 1614, 'allocation': true}
11:14:23.0895 [INFO] uart5: [virt:  24.69s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 12304, 'obj-in-use': 3, 'instruction count': 1614, 'allocation': true}
11:14:23.1242 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 4112, 'obj-in-use': 2, 'instruction count': 160977, 'allocation': false}
11:14:23.1243 [INFO] uart5: [virt:    24.69s (+2ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 4112, 'obj-in-use': 2, 'instruction count': 160977, 'allocation': false}
11:14:23.1621 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 16, 'obj-in-use': 1, 'instruction count': 1398, 'allocation': false}
11:14:23.1653 [INFO] uart5: [virt:  24.69s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 16, 'obj-in-use': 1, 'instruction count': 1398, 'allocation': false}
11:14:23.1973 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1256, 'allocation': false}
11:14:23.1974 [INFO] uart5: [virt:  24.69s (+0.4ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1256, 'allocation': false}
11:14:23.2405 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 16, 'obj-in-use': 1, 'instruction count': 21295, 'allocation': true}
11:14:23.2406 [INFO] uart5: [virt:  24.7s (+10.7ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 16, 'obj-in-use': 1, 'instruction count': 21295, 'allocation': true}
11:14:23.2730 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1256, 'allocation': false}
11:14:23.2731 [INFO] uart5: [virt:   24.7s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1256, 'allocation': false}
11:14:23.3059 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 32, 'obj-in-use': 1, 'instruction count': 1696, 'allocation': true}
11:14:23.3060 [INFO] uart5: [virt:   24.7s (+0.4ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 32, 'obj-in-use': 1, 'instruction count': 1696, 'allocation': true}
11:14:23.3345 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1279, 'allocation': false}
11:14:23.3346 [INFO] uart5: [virt:   24.7s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1279, 'allocation': false}
11:14:23.3623 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 16, 'obj-in-use': 1, 'instruction count': 1669, 'allocation': true}
11:14:23.3625 [INFO] uart5: [virt:   24.7s (+0.4ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 16, 'obj-in-use': 1, 'instruction count': 1669, 'allocation': true}
11:14:23.3935 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1256, 'allocation': false}
11:14:23.3936 [INFO] uart5: [virt:   24.7s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1256, 'allocation': false}
11:14:23.4224 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 1024, 'obj-in-use': 1, 'instruction count': 2411, 'allocation': true}
11:14:23.4225 [INFO] uart5: [virt:   24.7s (+0.4ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 1024, 'obj-in-use': 1, 'instruction count': 2411, 'allocation': true}
11:14:23.4520 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1289, 'allocation': false}
11:14:23.4520 [INFO] uart5: [virt:   24.7s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1289, 'allocation': false}
11:14:23.4800 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 1024, 'obj-in-use': 1, 'instruction count': 2301, 'allocation': true}
11:14:23.4801 [INFO] uart5: [virt:  24.71s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 1024, 'obj-in-use': 1, 'instruction count': 2301, 'allocation': true}
11:14:23.5123 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 20177, 'allocation': false}
11:14:23.5124 [INFO] uart5: [virt:  24.71s (+0.6ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 20177, 'allocation': false}
11:14:23.5513 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 128, 'obj-in-use': 1, 'instruction count': 2240, 'allocation': true}
11:14:23.5514 [INFO] uart5: [virt:  24.71s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 128, 'obj-in-use': 1, 'instruction count': 2240, 'allocation': true}
11:14:23.5835 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1251, 'allocation': false}
11:14:23.5837 [INFO] uart5: [virt:  24.71s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 0, 'obj-in-use': 0, 'instruction count': 1251, 'allocation': false}
11:14:23.6151 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 256, 'obj-in-use': 1, 'instruction count': 1835, 'allocation': true}
11:14:23.6152 [INFO] uart5: [virt:  24.71s (+0.4ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 256, 'obj-in-use': 1, 'instruction count': 1835, 'allocation': true}
11:14:23.6466 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 16640, 'obj-in-use': 5, 'instruction count': 1807, 'allocation': true}
11:14:23.6468 [INFO] uart5: [virt:  24.71s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 16640, 'obj-in-use': 5, 'instruction count': 1807, 'allocation': true}
11:14:23.6798 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 256, 'obj-in-use': 1, 'instruction count': 5581, 'allocation': false}
11:14:23.6799 [INFO] uart5: [virt:  24.71s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 256, 'obj-in-use': 1, 'instruction count': 5581, 'allocation': false}
11:14:23.7231 [INFO] uart5: [output] cantrip_memory_manager::memory_manager::'{'bytes in-use': 4352, 'obj-in-use': 2, 'instruction count': 1595, 'allocation': true}
11:14:23.7232 [INFO] uart5: [virt:  24.71s (+0.5ms)] cantrip_memory_manager::memory_manager::'{'bytes in-use': 4352, 'obj-in-use': 2, 'instruction count': 1595, 'allocation': true}
